map,scen_file,num_agents,timeout_s,runtime,#high-level expanded,#high-level generated,#low-level expanded,#low-level generated,solution cost,min f value,root g value,root f value,#adopt bypasses,standard conflicts,rectangle conflicts,corridor conflicts,target conflicts,mutex conflicts,#merge MDDs,#solve 2 agents,#memoization,runtime of building heuristic graph,runtime of solving MVC,runtime of detecting conflicts,runtime of rectangle conflicts,runtime of corridor conflicts,runtime of mutex conflicts,runtime of building MDDs,runtime of building constraint tables,runtime of building CATs,runtime of path finding,runtime of generating child nodes,preprocessing runtime,solver name,instance name
empty-32-32,empty-16-16-random-8-x2,50,300,0.005254,8,15,3251,11525,992,992,990,992,8,0,1,0,6,0,0,17,2,0.001929,4e-05,0.000104,7.6e-05,7e-06,0,0.00063,9e-06,0.000206,0.001241,0.00133,0.004668,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-8-x2.scen:
empty-32-32,empty-16-16-random-9-x2,50,300,0.00521,4,7,2077,9057,1063,1063,1060,1063,11,1,0,0,2,0,0,21,0,0.00242,2e-05,9.3e-05,2.5e-05,5e-06,0,0.000767,2e-06,0.00015,0.000626,0.000703,0.004602,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-9-x2.scen:
empty-32-32,empty-16-16-random-10-x2,60,300,0.030721,44,83,10539,39469,1307,1307,1300,1306,53,17,14,1,11,0,0,97,15,0.01657,0.000527,0.000535,0.000608,4.9e-05,0,0.002464,4.7e-05,0.001581,0.007419,0.008125,0.006125,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-10-x2.scen:
empty-32-32,empty-16-16-random-11-x2,60,300,0.016311,10,19,4312,16625,1278,1278,1274,1278,15,2,4,2,1,0,0,48,0,0.009527,8.6e-05,0.000185,0.000661,5.7e-05,0,0.001421,1.8e-05,0.000459,0.002303,0.002478,0.005858,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-11-x2.scen:
empty-32-32,empty-16-16-random-12-x2,60,300,0.010912,13,25,3696,15175,1335,1335,1328,1334,11,4,4,1,3,0,0,40,0,0.005208,9.7e-05,0.000192,0.000346,2.5e-05,0,0.001419,1.3e-05,0.000345,0.001691,0.001883,0.006142,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-12-x2.scen:
empty-32-32,empty-16-16-random-13-x2,60,300,0.01016,7,13,3349,14219,1409,1409,1404,1409,17,1,4,0,1,0,0,38,0,0.00521,5.6e-05,0.000177,0.00011,6e-06,0,0.00129,5e-06,0.000288,0.001404,0.001572,0.005983,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-13-x2.scen:
empty-32-32,empty-16-16-random-14-x2,60,300,0.00784,8,15,3243,13284,1273,1273,1270,1273,13,3,1,0,3,0,0,28,0,0.003374,5.9e-05,0.000155,0.000205,1.2e-05,0,0.000888,1.5e-05,0.000318,0.00133,0.001464,0.005994,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-14-x2.scen:
empty-32-32,empty-16-16-random-15-x2,60,300,0.010029,8,15,4189,17051,1431,1431,1426,1431,13,0,3,0,4,0,0,29,0,0.004353,5.7e-05,0.000188,0.000156,9e-06,0,0.001289,5e-06,0.000396,0.002004,0.002166,0.006072,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-15-x2.scen:
empty-32-32,empty-16-16-random-16-x2,60,300,0.005041,3,5,1942,8515,1124,1124,1122,1124,9,0,2,0,0,0,0,22,0,0.002389,2e-05,0.00011,7.3e-05,4e-06,0,0.000455,2e-06,9.8e-05,0.000485,0.000552,0.006132,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-16-x2.scen:
empty-32-32,empty-16-16-random-17-x2,60,300,0.010707,9,17,4734,18306,1457,1457,1448,1456,7,0,5,0,3,0,0,29,0,0.004811,0.000103,0.000172,0.000258,3e-06,0,0.001092,9e-06,0.000321,0.002083,0.00222,0.006094,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-17-x2.scen:
empty-32-32,empty-16-16-random-18-x2,60,300,0.009571,8,15,2727,11578,1284,1284,1278,1284,11,3,1,0,3,0,0,31,0,0.005221,6.7e-05,0.000155,0.000257,4e-06,0,0.001104,8e-06,0.000233,0.000982,0.001109,0.006171,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-18-x2.scen:
empty-32-32,empty-16-16-random-19-x2,60,300,0.020644,17,33,5582,22014,1403,1403,1398,1403,22,9,5,0,2,0,0,69,3,0.011987,0.00015,0.000284,0.000591,1.4e-05,0,0.002046,2.9e-05,0.000663,0.003208,0.003525,0.006252,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-19-x2.scen:
empty-32-32,empty-16-16-random-1-x2,60,300,0.03071,51,91,10811,39494,1238,1238,1236,1238,14,22,14,0,14,0,0,95,4,0.016276,0.000418,0.000398,0.000678,1.8e-05,0,0.002978,4.5e-05,0.001796,0.007783,0.008242,0.006033,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-1-x2.scen:
empty-32-32,empty-16-16-random-20-x2,60,300,0.008549,7,13,3284,13577,1366,1366,1360,1366,9,1,2,0,3,0,0,30,0,0.003794,5.9e-05,0.000156,0.000251,6e-06,0,0.001115,9e-06,0.000255,0.001195,0.001315,0.006247,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-20-x2.scen:
empty-32-32,empty-16-16-random-21-x2,60,300,0.019921,18,33,5012,21504,1403,1403,1400,1402,35,12,3,0,2,0,0,36,10,0.012652,0.000147,0.000316,0.00029,9e-06,0,0.001253,2.1e-05,0.000917,0.003124,0.003496,0.00602,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-21-x2.scen:
empty-32-32,empty-16-16-random-22-x2,60,300,0.010508,9,17,3845,15337,1319,1319,1314,1319,10,1,3,0,4,0,0,29,0,0.00522,6.1e-05,0.000164,0.000205,3e-06,0,0.001141,1e-05,0.000365,0.001832,0.001968,0.006111,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-22-x2.scen:
empty-32-32,empty-16-16-random-23-x2,60,300,0.007203,7,13,2664,11494,1292,1292,1286,1292,11,0,1,0,5,0,0,28,0,0.003351,4.7e-05,0.000147,0.000107,4e-06,0,0.000807,8e-06,0.000248,0.001059,0.00118,0.006045,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-23-x2.scen:
empty-32-32,empty-16-16-random-24-x2,60,300,0.187204,192,365,49459,176294,1285,1285,1278,1284,171,124,18,0,49,0,0,471,88,0.109228,0.001645,0.002017,0.005849,0.00069,0,0.020186,0.000272,0.007979,0.041378,0.044389,0.006272,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-24-x2.scen:
empty-32-32,empty-16-16-random-25-x2,60,300,0.011647,6,11,2850,12146,1335,1335,1330,1335,9,0,2,0,3,0,0,27,0,0.007523,4.3e-05,0.000148,0.000109,1.1e-05,0,0.001015,1e-05,0.000205,0.000907,0.001018,0.006021,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-25-x2.scen:
empty-32-32,empty-16-16-random-2-x2,60,300,0.009046,6,11,3054,12773,1360,1360,1354,1359,11,0,4,0,1,0,0,29,0,0.004302,6.7e-05,0.000151,0.000188,6e-06,0,0.001174,1e-05,0.00025,0.001266,0.001378,0.006268,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-2-x2.scen:
empty-32-32,empty-16-16-random-3-x2,60,300,0.017238,16,31,5614,22089,1323,1323,1318,1322,21,8,3,0,4,0,0,60,0,0.008309,0.000111,0.000272,0.000481,6e-06,0,0.00251,2.4e-05,0.000674,0.003419,0.00374,0.006324,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-3-x2.scen:
empty-32-32,empty-16-16-random-4-x2,60,300,0.011455,6,11,3057,12980,1376,1376,1372,1376,13,2,1,0,2,0,0,32,0,0.006813,5.2e-05,0.000164,0.000161,6e-06,0,0.001073,1.1e-05,0.000274,0.001244,0.001377,0.006315,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-4-x2.scen:
empty-32-32,empty-16-16-random-5-x2,60,300,0.011612,10,18,3683,15232,1419,1419,1414,1419,9,2,2,0,5,0,0,24,0,0.006675,7.2e-05,0.000166,0.000125,7e-06,0,0.001047,1.3e-05,0.000334,0.001585,0.001719,0.006106,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-5-x2.scen:
empty-32-32,empty-16-16-random-6-x2,60,300,0.009038,6,11,2687,11520,1364,1364,1358,1363,7,0,2,0,3,0,0,32,0,0.004922,4.9e-05,0.000146,0.000172,7e-06,0,0.000946,9e-06,0.000218,0.000894,0.000998,0.006311,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-6-x2.scen:
empty-32-32,empty-16-16-random-7-x2,60,300,0.007245,6,11,2823,11615,1232,1232,1228,1232,8,0,4,0,1,0,0,21,0,0.003227,5.2e-05,0.00013,0.000222,8e-06,0,0.000823,8e-06,0.000214,0.00105,0.001143,0.006205,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-7-x2.scen:
empty-32-32,empty-16-16-random-8-x2,60,300,0.013171,19,37,5034,17704,1155,1155,1150,1153,20,0,4,0,14,0,0,49,7,0.006085,0.000171,0.000246,0.0002,1.2e-05,0,0.001926,1.3e-05,0.000524,0.002685,0.003055,0.006183,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-8-x2.scen:
empty-32-32,empty-16-16-random-9-x2,60,300,0.00748,5,9,2688,11473,1227,1227,1224,1227,16,1,0,0,3,0,0,30,0,0.003511,3.4e-05,0.000159,7.7e-05,7e-06,0,0.001029,4e-06,0.000206,0.00101,0.001158,0.006254,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-9-x2.scen:
empty-32-32,empty-16-16-random-10-x2,70,300,0.072144,145,273,41706,158831,1553,1553,1542,1552,359,51,47,1,45,0,0,152,132,0.025668,0.001936,0.002483,0.001492,6.8e-05,0,0.004548,0.000223,0.005985,0.030884,0.034492,0.006278,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-10-x2.scen:
empty-32-32,empty-16-16-random-11-x2,70,300,0.018415,18,35,5979,23567,1464,1464,1460,1464,19,5,7,2,3,0,0,66,1,0.009962,0.000167,0.000288,0.000719,5.1e-05,0,0.001716,2.9e-05,0.000681,0.003274,0.003583,0.006298,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-11-x2.scen:
empty-32-32,empty-16-16-random-12-x2,70,300,0.013035,14,27,4566,18414,1541,1541,1532,1540,14,3,6,1,3,0,0,46,1,0.006526,0.000146,0.000235,0.000363,2.7e-05,0,0.001516,1.4e-05,0.000464,0.002011,0.00223,0.006457,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-12-x2.scen:
empty-32-32,empty-16-16-random-13-x2,70,300,0.02496,22,43,8239,31357,1657,1657,1650,1657,27,8,6,0,7,0,0,84,0,0.01338,0.000196,0.00037,0.000443,1e-05,0,0.003113,2.7e-05,0.001077,0.004805,0.005279,0.006535,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-13-x2.scen:
empty-32-32,empty-16-16-random-14-x2,70,300,0.013682,12,23,5655,21602,1498,1498,1494,1498,24,5,3,0,3,0,0,52,0,0.006334,0.000121,0.000258,0.000385,8e-06,0,0.001619,1.5e-05,0.000557,0.002789,0.00306,0.006339,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-14-x2.scen:
empty-32-32,empty-16-16-random-15-x2,70,300,0.010877,9,17,4737,18525,1602,1602,1596,1602,16,1,4,0,3,0,0,36,0,0.005122,6.9e-05,0.000222,0.00019,9e-06,0,0.001172,1.2e-05,0.000379,0.002011,0.002205,0.006412,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-15-x2.scen:
empty-32-32,empty-16-16-random-16-x2,70,300,0.005418,3,5,2380,10464,1376,1376,1374,1376,13,0,2,0,0,0,0,28,0,0.002465,2.3e-05,0.000136,7.7e-05,7e-06,0,0.000506,3e-06,0.000118,0.000559,0.00065,0.006443,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-16-x2.scen:
empty-32-32,empty-16-16-random-17-x2,70,300,0.012978,11,21,5489,21318,1654,1654,1644,1653,13,0,6,0,4,0,0,43,0,0.00652,0.000116,0.000226,0.00033,9e-06,0,0.001247,1.5e-05,0.000355,0.002213,0.00241,0.006473,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-17-x2.scen:
empty-32-32,empty-16-16-random-18-x2,70,300,0.082055,99,196,17489,65793,1483,1483,1476,1483,28,75,18,0,5,0,0,155,50,0.053965,0.000873,0.000894,0.002765,4e-05,0,0.005287,0.000132,0.004062,0.015063,0.016234,0.006461,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-18-x2.scen:
empty-32-32,empty-16-16-random-19-x2,70,300,0.016209,10,19,5396,21643,1673,1673,1668,1673,24,4,5,0,0,0,0,59,1,0.008663,0.000103,0.000267,0.000496,1.7e-05,0,0.001716,2.1e-05,0.000456,0.002404,0.002682,0.006459,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-19-x2.scen:
empty-32-32,empty-16-16-random-1-x2,70,300,0.07944,126,246,26631,100781,1467,1467,1462,1466,88,90,15,0,20,0,0,268,129,0.042527,0.001626,0.001223,0.003179,6.9e-05,0,0.006241,0.000139,0.004565,0.020675,0.022338,0.006479,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-1-x2.scen:
empty-32-32,empty-16-16-random-20-x2,70,300,0.109527,52,103,17764,62136,1600,1600,1592,1600,22,30,4,0,17,0,0,142,0,0.086003,0.000545,0.000566,0.002222,3.4e-05,0,0.004326,6.3e-05,0.002947,0.012728,0.013419,0.006429,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-20-x2.scen:
empty-32-32,empty-16-16-random-21-x2,70,300,0.012632,7,13,4145,16859,1586,1586,1580,1586,15,0,4,0,2,0,0,40,0,0.007357,7.7e-05,0.000202,0.00024,1.2e-05,0,0.0011,1.1e-05,0.000244,0.001498,0.00167,0.006294,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-21-x2.scen:
empty-32-32,empty-16-16-random-22-x2,70,300,0.012729,11,21,4701,18727,1564,1564,1556,1564,15,2,3,0,5,0,0,42,0,0.006292,8.7e-05,0.000219,0.000359,1.1e-05,0,0.001573,1.8e-05,0.00043,0.00211,0.002306,0.006459,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-22-x2.scen:
empty-32-32,empty-16-16-random-23-x2,70,300,0.010566,12,22,3802,15211,1532,1532,1522,1532,12,1,4,0,6,0,0,46,0,0.005371,0.000106,0.00021,0.000215,6e-06,0,0.001161,1.4e-05,0.000339,0.00158,0.001762,0.006344,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-23-x2.scen:
empty-32-32,empty-16-16-random-24-x2,70,300,3.58141,4046,8059,825876,2971001,1516,1516,1508,1515,2439,3290,348,0,408,0,0,11780,6504,2.24142,0.049576,0.041548,0.145089,0.022165,0,0.178369,0.008458,0.153548,0.743246,0.806912,0.00668,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-24-x2.scen:
empty-32-32,empty-16-16-random-25-x2,70,300,0.099034,173,345,43483,146574,1570,1570,1562,1569,65,124,37,0,12,0,0,244,381,0.046188,0.002328,0.001443,0.007034,0.000118,0,0.00523,0.000199,0.004753,0.031902,0.033896,0.006362,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-25-x2.scen:
empty-32-32,empty-16-16-random-2-x2,70,300,0.011138,8,15,4141,16990,1602,1602,1594,1601,14,0,5,0,2,0,0,40,0,0.005211,7.8e-05,0.000214,0.000291,9e-06,0,0.001533,1.1e-05,0.000336,0.001736,0.00191,0.006582,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-2-x2.scen:
empty-32-32,empty-16-16-random-3-x2,70,300,0.016521,14,27,5849,23357,1533,1533,1528,1532,23,8,3,0,2,0,0,67,0,0.007975,0.000114,0.000294,0.000442,9e-06,0,0.002408,1.6e-05,0.000558,0.003027,0.003364,0.00652,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-3-x2.scen:
empty-32-32,empty-16-16-random-4-x2,70,300,1.1874,947,1819,229342,774744,1636,1636,1626,1634,708,728,190,0,28,0,0,1641,2077,0.871942,0.011585,0.010124,0.040152,0.000628,0,0.026232,0.001563,0.040552,0.198698,0.213825,0.006414,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-4-x2.scen:
empty-32-32,empty-16-16-random-5-x2,70,300,0.018987,24,46,5732,23414,1623,1623,1618,1623,15,13,4,0,6,0,0,64,0,0.01085,0.000207,0.000309,0.000309,1.4e-05,0,0.001993,3e-05,0.000785,0.003136,0.003455,0.006454,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-5-x2.scen:
empty-32-32,empty-16-16-random-6-x2,70,300,3.90632,1758,3448,336725,920919,1572,1572,1566,1571,621,1444,239,0,74,0,0,4374,1246,3.24842,0.023495,0.015691,0.136785,0.001754,0,0.080698,0.004503,0.100628,0.298584,0.320941,0.006327,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-6-x2.scen:
empty-32-32,empty-16-16-random-7-x2,70,300,0.017778,33,65,6591,26008,1511,1511,1506,1510,20,11,17,0,4,0,0,75,21,0.008734,0.000393,0.000348,0.000557,1.7e-05,0,0.001656,2.6e-05,0.000851,0.003798,0.004187,0.006585,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-7-x2.scen:
empty-32-32,empty-16-16-random-8-x2,70,300,0.015778,23,47,6556,26063,1364,1364,1358,1363,40,4,3,0,16,0,0,67,5,0.006985,0.000249,0.00041,0.000242,8e-06,0,0.001942,2.4e-05,0.00083,0.00384,0.004333,0.006482,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-8-x2.scen:
empty-32-32,empty-16-16-random-9-x2,70,300,0.011171,8,15,4229,17172,1477,1477,1472,1477,19,1,2,0,4,0,0,42,0,0.005429,7.7e-05,0.00021,0.000248,7e-06,0,0.001383,1.6e-05,0.000331,0.001862,0.002057,0.006578,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-9-x2.scen:
empty-32-32,empty-16-16-random-10-x2,80,300,0.089543,151,285,45633,175724,1749,1749,1736,1748,435,61,51,1,37,0,0,172,150,0.030713,0.002771,0.003369,0.001908,8e-05,0,0.005285,0.00029,0.007469,0.038003,0.043206,0.008262,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-10-x2.scen:
empty-32-32,empty-16-16-random-11-x2,80,300,0.030367,24,47,9259,34449,1722,1722,1716,1722,22,9,6,2,6,0,0,88,0,0.016297,0.000346,0.000457,0.000981,6.6e-05,0,0.003388,4.4e-05,0.001154,0.005633,0.006131,0.008177,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-11-x2.scen:
empty-32-32,empty-16-16-random-12-x2,80,300,0.022105,21,41,6805,26619,1722,1722,1710,1721,24,6,9,1,4,0,0,77,0,0.01152,0.000278,0.000422,0.000541,3.3e-05,0,0.002456,2.9e-05,0.000791,0.003944,0.004395,0.008421,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-12-x2.scen:
empty-32-32,empty-16-16-random-13-x2,80,300,0.038343,41,81,11989,44948,1901,1901,1890,1900,31,25,8,0,7,0,0,117,3,0.020283,0.000473,0.000654,0.000767,3.4e-05,0,0.004119,4.6e-05,0.001854,0.008501,0.009344,0.008215,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-13-x2.scen:
empty-32-32,empty-16-16-random-14-x2,80,300,0.053186,68,131,19761,66991,1708,1708,1700,1708,40,46,13,0,8,0,0,137,20,0.025564,0.000864,0.000902,0.001459,3.3e-05,0,0.006101,0.00013,0.002919,0.014533,0.015719,0.008095,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-14-x2.scen:
empty-32-32,empty-16-16-random-15-x2,80,300,0.017389,14,27,6313,24273,1810,1810,1802,1810,19,5,6,0,2,0,0,55,0,0.008532,0.000171,0.000352,0.000365,1e-05,0,0.001889,1.9e-05,0.000577,0.003268,0.003595,0.00816,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-15-x2.scen:
empty-32-32,empty-16-16-random-16-x2,80,300,0.011403,10,19,4057,16697,1630,1630,1624,1630,17,3,1,1,4,0,0,49,0,0.005667,0.000114,0.000261,0.000202,2.2e-05,0,0.00109,1e-05,0.000403,0.001712,0.001943,0.008142,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-16-x2.scen:
empty-32-32,empty-16-16-random-17-x2,80,300,0.018198,13,25,6910,26861,1879,1879,1868,1878,19,0,8,0,4,0,0,55,0,0.008826,0.000196,0.00034,0.000427,1.1e-05,0,0.00194,2e-05,0.000547,0.00333,0.003645,0.00826,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-17-x2.scen:
empty-32-32,empty-16-16-random-18-x2,80,300,0.728628,880,1757,157930,589679,1727,1727,1718,1727,348,659,214,0,6,0,0,1376,681,0.448422,0.011119,0.009991,0.033805,0.000498,0,0.040735,0.001959,0.039658,0.159622,0.17332,0.007973,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-18-x2.scen:
empty-32-32,empty-16-16-random-19-x2,80,300,0.035345,34,67,9213,36090,1891,1891,1886,1891,35,21,6,0,6,0,0,111,1,0.019024,0.000444,0.000634,0.000861,2.6e-05,0,0.004451,6.2e-05,0.001493,0.006276,0.007075,0.008405,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-19-x2.scen:
empty-32-32,empty-16-16-random-1-x2,80,300,0.816586,1738,3448,321391,1220023,1672,1672,1666,1671,1042,1499,103,0,136,0,0,1982,3628,0.356386,0.029813,0.019043,0.042331,0.000957,0,0.042768,0.002364,0.057294,0.288231,0.315696,0.008317,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-1-x2.scen:
empty-32-32,empty-16-16-random-20-x2,80,300,0.317022,149,297,47149,162951,1775,1775,1764,1774,116,88,26,0,34,0,0,215,42,0.249183,0.001729,0.00208,0.002692,5.2e-05,0,0.012138,0.000232,0.011115,0.043351,0.046185,0.008344,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-20-x2.scen:
empty-32-32,empty-16-16-random-21-x2,80,300,0.017185,10,19,5277,21200,1800,1800,1794,1800,18,2,6,0,1,0,0,55,1,0.009887,0.000108,0.000301,0.000372,1.4e-05,0,0.001496,1.1e-05,0.000413,0.002274,0.002551,0.007976,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-21-x2.scen:
empty-32-32,empty-16-16-random-22-x2,80,300,0.018208,16,31,6015,23676,1814,1814,1802,1814,15,3,6,0,6,0,0,53,0,0.008923,0.000188,0.000331,0.000532,1.3e-05,0,0.002283,1.9e-05,0.000605,0.002986,0.003302,0.007727,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-22-x2.scen:
empty-32-32,empty-16-16-random-23-x2,80,300,0.04144,44,87,11468,42936,1757,1757,1740,1756,28,26,9,0,8,0,0,142,0,0.02345,0.000559,0.000797,0.00092,2.4e-05,0,0.004342,7e-05,0.001715,0.008238,0.009156,0.007986,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-23-x2.scen:
empty-32-32,empty-16-16-random-24-x2,80,300,5.61177,5571,10986,1245154,4438105,1816,1816,1804,1815,3923,4501,329,0,741,0,0,15249,6909,3.4591,0.089182,0.072105,0.188315,0.039879,0,0.346101,0.01256,0.254855,1.19929,1.30736,0.00815,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-24-x2.scen:
empty-32-32,empty-16-16-random-25-x2,80,300,1.24314,2006,4008,482772,1640940,1751,1751,1742,1750,984,1560,405,0,41,0,0,2716,5063,0.577643,0.035265,0.022476,0.080261,0.001459,0,0.045809,0.003308,0.07106,0.429367,0.46324,0.008158,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-25-x2.scen:
empty-32-32,empty-16-16-random-2-x2,80,300,0.040242,66,131,20364,81075,1840,1840,1830,1838,214,0,40,0,25,0,0,77,86,0.01291,0.000906,0.00158,0.001029,3e-05,0,0.003151,0.000124,0.00328,0.016542,0.018761,0.008188,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-2-x2.scen:
empty-32-32,empty-16-16-random-3-x2,80,300,0.020555,16,31,6150,24900,1725,1725,1716,1725,25,8,5,1,1,0,0,81,0,0.010291,0.000174,0.000391,0.000512,2.4e-05,0,0.003069,2.4e-05,0.000731,0.003282,0.003715,0.008347,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-3-x2.scen:
empty-32-32,empty-16-16-random-4-x2,80,300,3.75722,2831,5238,672631,2281382,1828,1828,1814,1826,2587,1946,701,0,184,0,0,4336,6185,2.72893,0.046505,0.03795,0.118119,0.002057,0,0.082567,0.005594,0.133949,0.640605,0.700277,0.007941,WDG+GR+GC+T+BP with AStar,benchmarks/empty-32-32/scenarios_x2/empty-16-16-random-4-x2.scen:
